time  x      y      z      groundspeedxy  groundspeedxz  groundspeedxyz  trackanglexy  trackanglexz  trackanglexyz  airspeedxy  airspeedxz  airspeedxyz  courseanglexy  courseanglexz  courseanglexyz  driftanglexy  driftanglexz  driftanglexyz  
0.00  -1.092 0.424  -0.318 
4.90  -0.640 0.638  -0.668 0.70           0.77           0.78            -171.55       152.69        151.75         0.45        0.56        0.57         -166.86        140.95         139.83          -4.69         11.74         11.92          
4.93  -0.670 0.625  -0.688 0.96           1.07           1.13            -157.77       145.53        141.38         0.73        0.88        0.95         -150.35        136.28         131.94          -7.42         9.25          9.44           
4.97  -0.658 0.628  -0.710 0.34           0.74           0.75            12.51         63.06         63.21          0.59        0.88        0.89         7.25           48.44          48.62           5.26          14.62         14.58          
5.00  -0.658 0.598  -0.728 0.90           0.55           1.06            -89.63        89.38         89.68          0.94        0.60        1.09         -74.17         64.93          76.37           -15.46        24.46         13.31          
5.03  -0.640 0.580  -0.746 0.75           0.75           0.91            -43.96        43.49         53.53          0.95        0.95        1.08         -33.45         33.01          42.82           -10.52        10.48         10.71          
5.07  -0.653 0.568  -0.737 0.54           0.46           0.60            -134.87       -145.15       129.29         0.40        0.29        0.48         -108.58        -115.87        105.44          -26.29        -29.28        23.84          
5.10  -0.653 0.560  -0.727 0.24           0.28           0.37            -91.61        -91.37        91.05          0.34        0.37        0.44         -44.41         -49.02         56.52           -47.20        -42.35        34.53          
5.13  -0.649 0.539  -0.712 0.65           0.48           0.80            -78.58        -74.61        80.75          0.74        0.60        0.88         -59.25         -50.96         64.37           -19.33        -23.65        16.38          
5.17  -0.642 0.515  -0.689 0.75           0.72           1.01            -74.14        -73.45        78.39          0.85        0.82        1.09         -57.68         -56.51         65.43           -16.45        -16.94        12.96          
5.20  -0.616 0.493  -0.669 1.02           0.98           1.19            -40.40        -37.84        49.05          1.22        1.19        1.36         -32.78         -30.45         41.09           -7.62         -7.39         7.96           
5.23  -0.614 0.477  -0.643 0.48           0.78           0.91            -82.16        -85.22        85.91          0.57        0.84        0.96         -56.23         -67.91         70.86           -25.92        -17.31        15.05          
5.27  -0.591 0.467  -0.609 0.74           1.21           1.25            -22.90        -56.01        57.04          0.97        1.37        1.40         -17.15         -47.30         48.41           -5.75         -8.71         8.62           
5.30  -0.576 0.465  -0.586 0.47           0.85           0.85            -8.97         -56.29        56.43          0.72        1.01        1.01         -5.88          -44.35         44.51           -3.09         -11.94        11.92          
5.33  -0.561 0.467  -0.563 0.45           0.82           0.82            6.51          -56.60        56.68          0.70        0.98        0.98         4.19           -44.27         44.35           2.31          -12.33        12.32          
