time  x      y      z      groundspeedxy  groundspeedxz  groundspeedxyz  trackanglexy  trackanglexz  trackanglexyz  airspeedxy  airspeedxz  airspeedxyz  courseanglexy  courseanglexz  courseanglexyz  driftanglexy  driftanglexz  driftanglexyz  
4.43  -0.490 0.217  -0.057 0.64           1.14           1.20            37.93         -63.75        65.28          0.85        1.27        1.33         27.49          -53.55         55.41           10.44         -10.20        9.87           
4.47  -0.475 0.223  -0.027 0.50           1.00           1.02            23.88         -62.81        63.39          0.74        1.14        1.16         15.98          -51.53         52.24           7.90          -11.27        11.15          
4.50  -0.461 0.227  -0.018 0.42           0.50           0.51            13.23         -33.86        35.41          0.67        0.72        0.72         8.33           -22.67         23.87           4.90          -11.19        11.54          
4.53  -0.448 0.222  0.010  0.40           0.94           0.94            -19.16        -66.03        66.28          0.64        1.06        1.07         -11.84         -53.61         53.93           -7.32         -12.43        12.35          
4.57  -0.438 0.230  0.037  0.37           0.84           0.88            37.96         -69.52        70.27          0.59        0.96        0.99         22.91          -55.42         56.50           15.05         -14.10        13.77          
4.60  -0.420 0.237  0.050  0.58           0.68           0.71            21.24         -36.45        39.85          0.82        0.89        0.91         14.91          -26.84         29.77           6.33          -9.61         10.08          
4.63  -0.412 0.232  0.055  0.28           0.28           0.31            -29.61        -30.63        39.37          0.51        0.51        0.53         -15.62         -16.23         21.98           -13.99        -14.39        17.39          
4.67  -0.407 0.229  0.065  0.20           0.36           0.37            -31.40        -61.88        63.06          0.43        0.52        0.53         -13.78         -36.93         38.34           -17.62        -24.94        24.73          
4.70  -0.398 0.218  0.058  0.42           0.33           0.47            -52.63        39.10         57.02          0.60        0.54        0.64         -33.38         22.24          37.79           -19.25        16.86         19.23          
4.73  -0.388 0.212  0.046  0.36           0.48           0.51            -31.94        50.89         54.05          0.58        0.66        0.69         -18.82         33.92          37.01           -13.12        16.97         17.03          
4.77  -0.382 0.200  0.035  0.38           0.37           0.50            -60.50        59.25         67.71          0.55        0.54        0.64         -37.27         35.89          46.40           -23.23        23.36         21.31          
4.80  -0.385 0.185  0.023  0.46           0.40           0.60            -100.94       102.62        98.32          0.48        0.42        0.61         -69.95         67.08          74.56           -30.98        35.53         23.76          
4.83  -0.382 0.171  -0.006 0.46           0.85           0.96            -79.66        84.48         85.12          0.56        0.91        1.01         -53.48         68.58          70.88           -26.18        15.90         14.24          
4.87  -0.382 0.154  -0.043 0.49           1.13           1.23            -89.24        89.67         89.69          0.55        1.15        1.25         -62.36         77.16          78.19           -26.88        12.51         11.50          
4.90  -0.377 0.134  -0.074 0.62           0.92           1.11            -78.18        82.02         83.36          0.72        0.99        1.16         -58.28         67.51          71.02           -19.91        14.51         12.34          
4.93  -0.381 0.124  -0.106 0.30           0.98           1.02            -111.56       96.53         96.28          0.31        0.99        1.03         -63.94         81.93          82.25           -47.62        14.60         14.03          
4.97  -0.378 0.121  -0.140 0.13           1.03           1.03            -51.55        85.44         85.47          0.35        1.08        1.08         -17.23         72.07          72.15           -34.32        13.38         13.32          
5.00  -0.381 0.130  -0.180 0.29           1.19           1.22            107.30        94.19         94.08          0.32        1.20        1.23         59.65          82.16          82.37           47.65         12.03         11.71          
5.03  -0.383 0.134  -0.214 0.13           1.02           1.03            109.34        92.47         92.45          0.24        1.04        1.05         31.35          78.59          78.67           77.98         13.88         13.78          
5.07  -0.383 0.143  -0.244 0.26           0.91           0.95            89.39         89.83         89.83          0.36        0.94        0.98         45.67          74.47          75.04           43.72         15.35         14.79          
5.10  -0.386 0.152  -0.277 0.29           0.98           1.02            107.58        95.09         94.90          0.32        0.99        1.03         59.45          80.58          80.93           48.13         14.50         13.97          
